dauid,int_d,dwl_d,z_int_d,z_dwl_d,ale_index,ale_class
59010208,1.6,0.40000001,-1.1845911,-0.76823157,-1.9528226,1
59010209,0,0.69999999,-1.2614889,-0.76796597,-2.0294549,1
59010210,1.6,0.2,-1.1845911,-0.7684086,-1.9529997,1
59010211,1,3.8,-1.2134278,-0.76522177,-1.9786495,1
59010212,0.60000002,0.2,-1.2326522,-0.7684086,-2.0010607,1
59010213,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59010214,0,0.60000002,-1.2614889,-0.76805454,-2.0295434,1
59010215,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59010216,0,0,-1.2614889,-0.76858568,-2.0300746,1
59010217,4.8000002,70.800003,-1.0307953,-0.7059111,-1.7367065,1
59010218,44.200001,265.29999,0.86281413,-0.53373319,0.32908097,1
59010219,48,265.89999,1.0454465,-0.53320205,0.51224446,1
59010220,57.599998,280,1.5068336,-0.52072024,0.98611337,1
59010221,55.099998,243.8,1.3866807,-0.55276567,0.833915,1
59010222,15.1,86.300003,-0.53576547,-0.69218999,-1.2279555,1
59010223,22.700001,78,-0.1705007,-0.69953746,-0.87003815,1
59010224,0,5.8000002,-1.2614889,-0.76345128,-2.0249403,1
59010225,5.0999999,63.299999,-1.016377,-0.71255034,-1.7289274,1
59010226,22.4,113.4,-0.18491904,-0.66820014,-0.85311919,1
59010227,0,1.2,-1.2614889,-0.76752341,-2.0290122,1
59010228,1.6,51.799999,-1.1845911,-0.72273058,-1.9073216,1
59010229,18.6,190,-0.36755142,-0.60039127,-0.96794271,1
59010230,17.299999,192,-0.43003094,-0.59862077,-1.0286517,1
59010231,17.6,163.39999,-0.41561258,-0.6239385,-1.039551,1
59010232,0.30000001,2.9000001,-1.2470706,-0.76601851,-2.0130889,1
59010233,9.3000002,100.1,-0.81452018,-0.67997378,-1.494494,1
59010234,2.9000001,55.099998,-1.1221116,-0.71980929,-1.8419209,1
59010235,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59010236,0.30000001,0,-1.2470706,-0.76858568,-2.0156562,1
59010237,0.30000001,0,-1.2470706,-0.76858568,-2.0156562,1
59010238,0.30000001,2.2,-1.2470706,-0.76663816,-2.0137086,1
59010239,9.8999996,84.099998,-0.78568345,-0.69413751,-1.479821,1
59010240,8.6000004,62.299999,-0.84816295,-0.71343559,-1.5615985,1
59010241,1,23.5,-1.2134278,-0.74778265,-1.9612104,1
59010242,9.3000002,47.599998,-0.81452018,-0.72644854,-1.5409687,1
59030128,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59030129,5.8000002,37.200001,-0.9827342,-0.73565495,-1.7183892,1
59030130,27.9,102.2,0.079417311,-0.67811477,-0.59869748,1
59030131,12.8,89.300003,-0.6463061,-0.68953431,-1.3358405,1
59030132,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030133,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030134,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030135,19.799999,76.599998,-0.30987805,-0.70077676,-1.0106548,1
59030136,11.8,33.799999,-0.69436729,-0.73866475,-1.433032,1
59030137,0,0.40000001,-1.2614889,-0.76823157,-2.0297205,1
59030138,22.4,46.599998,-0.18491904,-0.72733378,-0.91225278,1
59030139,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030140,3.2,10.6,-1.1076932,-0.75920218,-1.8668954,1
59030141,0,1.1,-1.2614889,-0.76761192,-2.0291009,1
59030142,0,2.0999999,-1.2614889,-0.76672667,-2.0282156,1
59030143,0,10.1,-1.2614889,-0.75964481,-2.0211337,1
59030144,17.9,169.60001,-0.40119424,-0.61845005,-1.0196443,1
59030145,28.200001,258,0.093835659,-0.54019535,-0.44635972,1
59030146,35.5,348.60001,0.44468209,-0.45999321,-0.015311115,2
59030147,39.099998,404.79999,0.61770225,-0.41024306,0.20745918,2
59030148,44.5,493.20001,0.87723249,-0.33198839,0.54524404,2
59030149,30.700001,356.60001,0.21398854,-0.45291132,-0.23892279,2
59030150,60.5,575.20001,1.6462109,-0.25939924,1.3868117,2
59030151,56.299999,520.40002,1.4443541,-0.30791005,1.1364441,2
59030152,71.400002,584,2.1700776,-0.25160918,1.9184684,2
59030153,67.199997,555.79999,1.9682207,-0.27657279,1.6916479,2
59030154,74.300003,567.90002,2.3094549,-0.26586145,2.0435934,2
59030155,36.5,338.79999,0.49274325,-0.46866849,0.02407475,2
59030156,51.5,429.5,1.2136606,-0.38837779,0.82528275,2
59030157,17.299999,201.5,-0.43003094,-0.59021109,-1.020242,1
59030158,28.200001,273.79999,0.093835659,-0.5262087,-0.43237302,1
59030159,0,0.89999998,-1.2614889,-0.76778895,-2.0292778,1
59030160,46.099998,397.20001,0.95413035,-0.41697085,0.5371595,2
59030161,55.700001,528,1.4155174,-0.30118227,1.1143352,2
59030162,41.599998,434.79999,0.73785514,-0.38368607,0.35416907,2
59030163,0,2.5,-1.2614889,-0.76637256,-2.0278616,1
59030164,13.4,92.699997,-0.61746943,-0.68652451,-1.3039939,1
59030165,0.30000001,20.700001,-1.2470706,-0.75026131,-1.9973319,1
59030166,0,1.3,-1.2614889,-0.76743484,-2.0289237,1
59030167,1.6,17.6,-1.1845911,-0.75300556,-1.9375966,1
59030168,2.5999999,11.5,-1.1365299,-0.75840545,-1.8949354,1
59030169,5.0999999,47.700001,-1.016377,-0.72636002,-1.7427371,1
59030170,0,4.9000001,-1.2614889,-0.76424801,-2.0257368,1
59030171,5.4000001,53,-1.0019586,-0.7216683,-1.723627,1
59030172,0,9.6999998,-1.2614889,-0.75999892,-2.0214877,1
59030173,4.1999998,20.9,-1.0596321,-0.75008428,-1.8097163,1
59030174,3.5,20,-1.0932748,-0.75088096,-1.8441558,1
59030175,0,0.69999999,-1.2614889,-0.76796597,-2.0294549,1
59030176,0,5.5,-1.2614889,-0.76371688,-2.0252059,1
59030177,1.9,9.8999996,-1.1701727,-0.75982183,-1.9299946,1
59030178,4.8000002,34,-1.0307953,-0.73848772,-1.7692831,1
59030179,3.5,32.299999,-1.0932748,-0.73999262,-1.8332675,1
59030180,32.700001,247.8,0.31011084,-0.54922473,-0.2391139,1
59030181,29.5,249.3,0.15631516,-0.54789692,-0.39158174,1
59030182,24,221.8,-0.10802119,-0.57224083,-0.68026203,1
59030183,33.299999,250.7,0.33894753,-0.54665756,-0.20771003,1
59030184,30.700001,226.39999,0.21398854,-0.56816876,-0.35418022,1
59030185,1,27.799999,-1.2134278,-0.74397618,-1.9574039,1
59030186,8.3000002,62.700001,-0.86258131,-0.71308148,-1.5756629,1
59030187,8.3000002,92.599998,-0.86258131,-0.68661302,-1.5491943,1
59030188,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59030189,7,47.900002,-0.92506081,-0.72618294,-1.6512438,1
59030190,19.200001,175.2,-0.33871475,-0.61349273,-0.95220745,1
59030191,15.4,187.2,-0.52134711,-0.60286993,-1.124217,1
59030192,12.8,113.3,-0.6463061,-0.66828871,-1.3145949,1
59030193,15.7,121.6,-0.5069288,-0.66094124,-1.16787,1
59030194,7.6999998,74,-0.89141804,-0.70307839,-1.5944964,1
59030195,0,0.80000001,-1.2614889,-0.76787746,-2.0293665,1
59030196,5.0999999,24.799999,-1.016377,-0.74663186,-1.7630088,1
59030197,4.1999998,74.199997,-1.0596321,-0.7029013,-1.7625334,1
59030198,7.4000001,80.400002,-0.90583634,-0.69741285,-1.6032492,1
59030199,0.30000001,0.60000002,-1.2470706,-0.76805454,-2.015125,1
59030200,18.9,100.8,-0.35313308,-0.67935413,-1.0324872,1
59030201,19.5,98.5,-0.32429639,-0.68139017,-1.0056865,1
59030202,0.30000001,0.40000001,-1.2470706,-0.76823157,-2.0153022,1
59030203,1.6,0.5,-1.1845911,-0.76814306,-1.9527341,1
59030204,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
59030205,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
59030206,0.30000001,5,-1.2470706,-0.7641595,-2.01123,1
59030207,1,14.6,-1.2134278,-0.75566125,-1.969089,1
59030208,3.2,63.099998,-1.1076932,-0.71272743,-1.8204206,1
59030209,24.299999,273.20001,-0.093602844,-0.52673984,-0.62034267,1
59030210,44.799999,417.39999,0.8916508,-0.39908913,0.4925617,2
59030211,26.6,247.7,0.016937809,-0.54931325,-0.53237545,1
59030212,48,382.39999,1.0454465,-0.43007231,0.61537421,2
59030213,1.3,97.5,-1.1990094,-0.68227535,-1.8812848,1
59030214,39.099998,341.39999,0.61770225,-0.46636689,0.15133536,2
59030215,31.700001,233.8,0.2620497,-0.56161803,-0.29956833,1
59030216,49.599998,407,1.1223444,-0.40829554,0.7140488,2
59030217,33.299999,280,0.33894753,-0.52072024,-0.18177268,1
59030218,6.0999999,61.599998,-0.96831584,-0.71405524,-1.6823711,1
59030219,0.30000001,8.6999998,-1.2470706,-0.76088411,-2.0079546,1
59030220,0,13.3,-1.2614889,-0.75681204,-2.018301,1
59030221,4.8000002,49.900002,-1.0307953,-0.7244125,-1.7552079,1
59030222,0,0.60000002,-1.2614889,-0.76805454,-2.0295434,1
59030223,0.30000001,4.5,-1.2470706,-0.76460212,-2.0116727,1
59030224,1.6,8.3000002,-1.1845911,-0.76123822,-1.9458293,1
59030225,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030226,0,2.0999999,-1.2614889,-0.76672667,-2.0282156,1
59030227,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
59030228,0,0.30000001,-1.2614889,-0.76832008,-2.029809,1
59030229,0,0.69999999,-1.2614889,-0.76796597,-2.0294549,1
59030230,0.60000002,10.4,-1.2326522,-0.75937921,-1.9920315,1
59030231,3.8,11.4,-1.0788565,-0.75849402,-1.8373505,1
59030232,0,1.5,-1.2614889,-0.76725781,-2.0287466,1
59030233,0,2.0999999,-1.2614889,-0.76672667,-2.0282156,1
59030234,6.4000001,73.599998,-0.95389754,-0.70343244,-1.6573299,1
59030235,6.0999999,77.699997,-0.96831584,-0.69980299,-1.6681188,1
59030236,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
59030237,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
59030238,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59030239,29.799999,120.2,0.1707335,-0.66218054,-0.49144706,1
59030240,35.200001,113.1,0.43026373,-0.66846573,-0.23820199,1
59030241,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030242,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59030243,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59050062,0,0.2,-1.2614889,-0.7684086,-2.0298975,1
59050063,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59050064,34.299999,62.5,0.3870087,-0.71325856,-0.32624987,1
59050065,0.30000001,1.6,-1.2470706,-0.7671693,-2.0142398,1
59050066,4.5,46.900002,-1.0452137,-0.72706819,-1.7722819,1
59050067,24.700001,162.10001,-0.074378386,-0.62508929,-0.69946766,1
59050068,25.9,162.7,-0.016704999,-0.62455815,-0.64126313,1
59050069,34.599998,200.5,0.40142703,-0.59109628,-0.18966927,1
59050070,34.299999,213.7,0.3870087,-0.57941121,-0.19240253,1
59050071,41.900002,198.2,0.7522735,-0.59313232,0.15914112,1
59050072,25.299999,97.699997,-0.045541693,-0.68209833,-0.72764003,1
59050073,18.6,87.599998,-0.36755142,-0.6910392,-1.0585907,1
59050074,0,2.5999999,-1.2614889,-0.76628405,-2.0277729,1
59050075,3.8,44.5,-1.0788565,-0.72919273,-1.8080493,1
59050076,0.30000001,2.8,-1.2470706,-0.76610702,-2.0131776,1
59050077,8.3000002,58.099998,-0.86258131,-0.71715361,-1.5797349,1
59050078,0,0.5,-1.2614889,-0.76814306,-2.0296319,1
59050079,0,0.1,-1.2614889,-0.76849711,-2.0299861,1
59050080,0,3,-1.2614889,-0.76592994,-2.0274189,1
59050081,0,4.3000002,-1.2614889,-0.76477915,-2.026268,1
59050082,48,239.8,1.0454465,-0.5563066,0.48913988,1
59050083,30.1,187.60001,0.18515185,-0.60251582,-0.41736397,1
59050084,45.799999,240.7,0.93971199,-0.55550992,0.38420206,1
59050085,58.299999,236.7,1.5404764,-0.55905086,0.98142558,1
59050086,39.099998,188.5,0.61770225,-0.60171908,0.015983131,1
59050087,22.4,197.2,-0.18491904,-0.59401757,-0.77893662,1
59050088,21.799999,181.89999,-0.21375573,-0.60756165,-0.82131737,1
59050089,17.9,180,-0.40119424,-0.60924357,-1.0104378,1
59050090,3.8,79.300003,-1.0788565,-0.69838661,-1.7772431,1
59050091,10.9,83.400002,-0.73762232,-0.69475716,-1.4323795,1
59050092,48.299999,244.5,1.0598649,-0.55214602,0.50771886,1
59050093,0,16.200001,-1.2614889,-0.75424486,-2.0157337,1
59050094,49.599998,413,1.1223444,-0.40298414,0.71936023,2
